,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3562,2018-08-10,2022-01-20,39.0,47.39290070152298,21.52025820903329,10.7578125
3563,2018-08-10,2021-12-20,38.0,46.7941765342828,23.142569827059994,11.8017578125
3564,2018-08-10,2021-11-22,37.0,47.57433147144623,28.579274247151968,14.6513671875
3565,2018-08-10,2021-10-20,36.0,44.42897358625282,23.413815517368953,12.5458984375
3566,2018-08-10,2021-09-20,35.0,42.156814329005016,20.44804094001433,11.3310546875
3567,2018-08-10,2021-08-20,34.0,41.66821242663072,22.55356596067858,12.771484375
3568,2018-08-10,2021-07-20,33.0,39.83985177233704,20.72682355253649,12.1337890625
3569,2018-08-10,2021-06-21,32.0,38.11762907838647,19.117590869957723,11.529296875
3570,2018-08-10,2021-05-20,31.0,35.76486216767596,15.370523121535347,9.66015625
3571,2018-08-10,2021-04-20,30.0,34.961406731108674,16.538022437028914,10.6611328125
3572,2018-08-10,2021-03-22,29.0,33.15097625369681,14.313711219644176,9.5341796875
3573,2018-08-10,2021-02-22,28.0,31.721908868627516,13.292531673669698,9.109375
3574,2018-08-10,2021-01-20,27.0,30.518590153646453,13.031815383875754,9.26953125
3575,2018-08-10,2020-12-21,26.0,28.066919151606104,7.949689044638861,5.90234375
3576,2018-08-10,2020-11-20,25.0,27.169264836142016,8.677059344568065,6.65625
3577,2018-08-10,2020-10-20,24.0,25.28248487941933,5.343686997580536,4.275390625
3578,2018-08-10,2020-09-21,23.0,23.33061962296941,1.4374766216061374,1.1953125
3579,2018-08-10,2020-08-21,22.0,22.934372557541344,4.247147988824293,3.650390625
3580,2018-08-10,2020-07-20,21.0,21.798335860492386,3.8015993356780307,3.4072265625
3581,2018-08-10,2020-06-22,20.0,20.15352563857882,0.7676281928941009,0.712890625
3582,2018-08-10,2020-05-20,19.0,18.4711299528556,-2.7835265639179037,-2.720703125
3583,2018-08-10,2020-04-20,18.0,17.112411053453954,-4.931049703033589,-5.025390625
3584,2018-08-10,2020-03-20,17.0,14.358525489949585,-15.538085353237735,-16.65234375
3585,2018-08-10,2020-02-20,16.0,18.071553039436168,12.94720649647605,14.244140625
3586,2018-08-10,2020-01-20,15.0,16.644859160757225,10.965727738381498,12.71484375
3587,2018-08-10,2019-12-20,14.0,15.242292725788795,8.873519469919966,10.8671875
