,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
768,2022-04-11,2022-10-20,4.0,3.5795490412575006,-10.511273968562485,-24.1640625
769,2022-04-11,2022-09-20,3.0,2.768368027045582,-7.7210657651472685,-19.90234375
770,2022-04-11,2022-08-22,2.0,1.8966375303178333,-5.168123484108333,-15.0859375
771,2022-04-11,2022-07-20,1.0,0.915292674396422,-8.470732560357796,-27.609375
772,2022-04-11,2022-06-20,,,,
773,2022-04-11,2022-05-20,,,,
774,2022-04-11,2022-04-20,,,,
850,2022-03-10,2023-01-20,8.0,7.442925600408563,-6.963429994892967,-11.921875
851,2022-03-10,2022-12-20,7.0,6.320016906497995,-9.71404419288579,-17.69140625
852,2022-03-10,2022-11-21,6.0,5.492121035026735,-8.464649416221079,-16.544921875
853,2022-03-10,2022-10-20,5.0,4.427176356072315,-11.4564728785537,-24.015625
854,2022-03-10,2022-09-20,4.0,3.6473390866232593,-8.816522834418517,-20.43359375
855,2022-03-10,2022-08-22,3.0,2.8148416110954435,-6.1719462968185494,-15.9453125
856,2022-03-10,2022-07-20,2.0,1.8198670522244764,-9.006647388776178,-25.71484375
857,2022-03-10,2022-06-20,1.0,0.8734236739567621,-12.657632604323787,64.0
858,2022-03-10,2022-05-20,,,,
859,2022-03-10,2022-04-20,,,,
860,2022-03-10,2022-03-21,,,,
935,2022-02-10,2023-01-20,9.0,8.305102886097847,-7.721079043357252,-12.359375
936,2022-02-10,2022-12-20,8.0,7.1655626820521094,-10.430466474348632,-17.70703125
937,2022-02-10,2022-11-21,7.0,6.353309716991383,-9.238432614408813,-16.732421875
938,2022-02-10,2022-10-20,6.0,5.260274712002599,-12.328754799956684,-23.83984375
939,2022-02-10,2022-09-20,5.0,4.511243932356605,-9.775121352867906,-20.68359375
940,2022-02-10,2022-08-22,4.0,3.7173069950377107,-7.067325124057233,-16.48828125
941,2022-02-10,2022-07-20,3.0,2.708936356403111,-9.702121453229632,-24.84375
942,2022-02-10,2022-06-20,2.0,1.7318762203602953,-13.406188981985235,64.0
943,2022-02-10,2022-05-20,1.0,0.9047221964853762,-9.52778035146238,-30.8671875
944,2022-02-10,2022-04-20,,,,
945,2022-02-10,2022-03-21,,,,
946,2022-02-10,2022-02-21,,,,
1020,2022-01-10,2023-01-20,10.0,9.13968335027786,-8.603166497221402,-12.9296875
1021,2022-01-10,2022-12-20,9.0,7.984043982314195,-11.288400196508944,-17.94140625
1022,2022-01-10,2022-11-21,8.0,7.186933220962524,-10.163334737968455,-17.14453125
1023,2022-01-10,2022-10-20,7.0,6.066707013271172,-13.332756953268975,-23.91796875
1024,2022-01-10,2022-09-20,6.0,5.347496660335957,-10.875055661067384,-21.154296875
1025,2022-01-10,2022-08-22,5.0,4.590886004295402,-8.182279914091968,-17.3671875
1026,2022-01-10,2022-07-20,4.0,3.5695480715173624,-10.76129821206594,-24.875
1027,2022-01-10,2022-06-20,3.0,2.5628511677937524,-14.571627740208251,64.0
1028,2022-01-10,2022-05-20,2.0,1.780485781573419,-10.975710921329052,-30.99609375
1029,2022-01-10,2022-04-20,1.0,0.909527847811139,-9.047215218886095,-29.2578125
1030,2022-01-10,2022-03-21,,,,
1031,2022-01-10,2022-02-21,,,,
1032,2022-01-10,2022-01-20,,,,
1105,2021-12-10,2023-01-20,11.0,9.957535774314618,-9.476947506230747,-13.4296875
1106,2021-12-10,2022-12-20,10.0,8.786119928467327,-12.138800715326727,-18.146484375
