,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
595,2022-04-11,2022-11-21,5.0,4.719708928485677,-5.605821430286468,-12.0859375
596,2022-04-11,2022-10-20,4.0,3.6485173468174272,-8.787066329564318,-20.4609375
597,2022-04-11,2022-09-20,3.0,2.811585451184932,-6.280484960502264,-16.3984375
598,2022-04-11,2022-08-22,2.0,1.9485047468541334,-2.574762657293328,-7.72265625
599,2022-04-11,2022-07-20,1.0,0.9180955371159454,-8.190446288405461,-26.796875
600,2022-04-11,2022-06-20,,,,
601,2022-04-11,2022-05-20,,,,
602,2022-04-11,2022-04-20,,,,
660,2022-03-10,2022-12-20,7.0,6.385899068041474,-8.77287045655037,-16.04296875
661,2022-03-10,2022-11-21,6.0,5.6392603320625705,-6.012327798957159,-11.89453125
662,2022-03-10,2022-10-20,5.0,4.533040541810689,-9.339189163786212,-19.83984375
663,2022-03-10,2022-09-20,4.0,3.7242907342986116,-6.892731642534711,-16.203125
664,2022-03-10,2022-08-22,3.0,2.9114813805536834,-2.950620648210552,-7.8359375
665,2022-03-10,2022-07-20,2.0,1.853155951450931,-7.342202427453448,-21.34765625
666,2022-03-10,2022-06-20,1.0,0.8864064320138872,-11.359356798611275,64.0
667,2022-03-10,2022-05-20,,,,
668,2022-03-10,2022-04-20,,,,
669,2022-03-10,2022-03-21,,,,
726,2022-02-10,2022-12-20,8.0,7.248778689690571,-9.390266378867862,-15.998046875
727,2022-02-10,2022-11-21,7.0,6.528978999878434,-6.728871430308089,-12.314453125
728,2022-02-10,2022-10-20,6.0,5.388867410912769,-10.18554315145385,-19.91796875
729,2022-02-10,2022-09-20,5.0,4.607385388324115,-7.8522922335177014,-16.8125
730,2022-02-10,2022-08-22,4.0,3.8432164465219922,-3.919588836950194,-9.35546875
731,2022-02-10,2022-07-20,3.0,2.7578804757498103,-8.070650808339655,-20.9765625
732,2022-02-10,2022-06-20,2.0,1.7440554408317617,-12.797227958411916,64.0
733,2022-02-10,2022-05-20,1.0,0.8983363168246812,-10.166368317531882,64.0
734,2022-02-10,2022-04-20,,,,
735,2022-02-10,2022-03-21,,,,
736,2022-02-10,2022-02-21,,,,
792,2022-01-10,2022-12-20,9.0,8.088101117085829,-10.132209810157455,-16.15625
793,2022-01-10,2022-11-21,8.0,7.394407749421632,-7.569903132229605,-12.8828125
794,2022-01-10,2022-10-20,7.0,6.22132963065094,-11.123862419272282,-20.1484375
795,2022-01-10,2022-09-20,6.0,5.466370964110353,-8.893817264827453,-17.4765625
796,2022-01-10,2022-08-22,5.0,4.749514518277619,-5.009709634447628,-10.83984375
797,2022-01-10,2022-07-20,4.0,3.6379054117974468,-9.05236470506383,-21.19921875
798,2022-01-10,2022-06-20,3.0,2.578290054645472,-14.056998178484264,64.0
