,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3202,2019-01-10,2020-03-20,12.0,10.543894741700527,-12.134210485828945,-16.296875
3203,2019-01-10,2020-02-20,11.0,11.78415229595634,7.1286572359667195,10.3359375
3204,2019-01-10,2020-01-20,10.0,10.519758768863335,5.197587688633352,8.03125
3205,2019-01-10,2019-12-20,9.0,9.369664310630863,4.107381229231816,6.80078125
3206,2019-01-10,2019-11-20,8.0,8.219683508347464,2.746043854343294,4.859375
3207,2019-01-10,2019-10-21,7.0,7.094668341975862,1.352404885369461,2.56640625
3208,2019-01-10,2019-09-20,6.0,6.192385766962776,3.206429449379596,6.6953125
3209,2019-01-10,2019-08-20,5.0,5.132857106126759,2.6571421225351877,6.09765625
3210,2019-01-10,2019-07-22,4.0,4.127722926974014,3.193073174350358,8.08203125
3211,2019-01-10,2019-06-20,3.0,3.0868201314552617,2.894004381842056,8.3125
3212,2019-01-10,2019-05-20,2.0,2.0280724330298288,1.403621651491438,4.5625
3213,2019-01-10,2019-04-23,1.0,1.0432158852761209,4.321588527612086,16.171875
3214,2019-01-10,2019-03-20,,,,
3215,2019-01-10,2019-02-20,,,,
3216,2019-01-10,2019-01-21,,,,
3234,2018-12-10,2023-01-20,47.0,45.723406209307356,-2.7161570014737104,-1.2509765625
3235,2018-12-10,2022-12-20,46.0,43.70258250131038,-4.994385866716563,-2.3681640625
3236,2018-12-10,2022-11-21,45.0,43.896817562703895,-2.451516527324679,-1.1708984375
3237,2018-12-10,2022-10-20,44.0,41.55938968098058,-5.5468416341350455,-2.7412109375
3238,2018-12-10,2022-09-20,43.0,42.06669151949462,-2.170484838384608,-1.0791015625
3239,2018-12-10,2022-08-22,42.0,43.19135730551433,2.836565013129358,1.41015625
3240,2018-12-10,2022-07-20,41.0,40.94332454143646,-0.13823282576473023,-0.0712890625
3241,2018-12-10,2022-06-20,40.0,38.27683867722578,-4.307903306935543,-2.302734375
3242,2018-12-10,2022-05-20,39.0,39.18536422177578,0.4752928763481488,0.255859375
3243,2018-12-10,2022-04-20,38.0,40.45504181254855,6.460636348811976,3.4765625
3244,2018-12-10,2022-03-21,37.0,39.771715726806036,7.49112358596226,4.111328125
3245,2018-12-10,2022-02-21,36.0,38.61118108477231,7.2532807910342,4.06640625
3246,2018-12-10,2022-01-20,35.0,38.959912321631336,11.314035204660959,6.4365234375
3247,2018-12-10,2021-12-20,34.0,38.72853647829694,13.907460230285112,8.0654296875
