"Date","Price","Open","High","Low","Change %"
"Jan 08, 2021","718.510","718.510","718.510","718.510","0.26%"
"Jan 07, 2021","716.620","716.620","716.620","716.620","0.33%"
"Jan 06, 2021","714.290","714.290","714.290","714.290","0.13%"
"Jan 05, 2021","713.360","713.360","713.360","713.360","-0.06%"
"Jan 04, 2021","713.760","713.760","713.760","713.760","0.04%"
"Dec 31, 2020","713.450","713.450","713.450","713.450","0.10%"
"Dec 30, 2020","712.730","712.730","712.730","712.730","-0.04%"
"Dec 29, 2020","713.050","713.050","713.050","713.050","0.13%"
"Dec 28, 2020","712.130","712.130","712.130","712.130","0.17%"
"Dec 24, 2020","710.910","710.910","710.910","710.910","0.00%"
"Dec 23, 2020","710.910","710.910","710.910","710.910","-0.03%"
"Dec 22, 2020","711.100","711.100","711.100","711.100","0.15%"
"Dec 21, 2020","710.010","710.010","710.010","710.010","-0.28%"
"Dec 18, 2020","712.010","712.010","712.010","712.010","-0.05%"
"Dec 17, 2020","712.370","712.370","712.370","712.370","0.07%"
"Dec 16, 2020","711.900","711.900","711.900","711.900","-0.05%"
"Dec 15, 2020","712.290","712.290","712.290","712.290","0.12%"
"Dec 14, 2020","711.440","711.440","711.440","711.440","-0.03%"
"Dec 11, 2020","711.650","711.650","711.650","711.650","0.08%"
"Dec 10, 2020","711.050","711.050","711.050","711.050","-0.15%"
"Dec 09, 2020","712.120","712.120","712.120","712.120","0.02%"
"Dec 08, 2020","711.990","711.990","711.990","711.990","0.16%"
"Dec 07, 2020","710.820","710.820","710.820","710.820","0.14%"
"Dec 04, 2020","709.810","709.810","709.810","709.810","0.02%"
"Dec 03, 2020","709.700","709.700","709.700","709.700","0.19%"
"Dec 02, 2020","708.370","708.370","708.370","708.370","-0.07%"
"Dec 01, 2020","708.890","708.890","708.890","708.890","-0.12%"
"Nov 30, 2020","709.720","709.720","709.720","709.720","-0.37%"
"Nov 27, 2020","712.350","712.350","712.350","712.350","0.05%"
"Nov 26, 2020","711.980","711.980","711.980","711.980","0.09%"
"Nov 25, 2020","711.310","711.310","711.310","711.310","0.00%"
"Nov 24, 2020","711.290","711.290","711.290","711.290","0.14%"
"Nov 23, 2020","710.270","710.270","710.270","710.270","0.03%"
"Nov 20, 2020","710.030","710.030","710.030","710.030","0.12%"
"Nov 19, 2020","709.200","709.200","709.200","709.200","-0.01%"
"Nov 18, 2020","709.300","709.300","709.300","709.300","-0.11%"
"Nov 17, 2020","710.110","710.110","710.110","710.110","0.00%"
"Nov 16, 2020","710.110","710.110","710.110","710.110","0.31%"
"Nov 13, 2020","707.890","707.890","707.890","707.890","0.13%"
"Nov 12, 2020","707.000","707.000","707.000","707.000","0.01%"
"Nov 11, 2020","706.950","706.950","706.950","706.950","0.42%"
"Nov 10, 2020","703.990","703.990","703.990","703.990","-0.15%"
"Nov 09, 2020","705.080","705.080","705.080","705.080","-0.19%"
"Nov 06, 2020","706.420","706.420","706.420","706.420","-0.03%"
"Nov 05, 2020","706.650","706.650","706.650","706.650","0.41%"
"Nov 04, 2020","703.740","703.740","703.740","703.740","0.66%"
"Nov 03, 2020","699.100","699.100","699.100","699.100","0.26%"
"Nov 02, 2020","697.290","697.290","697.290","697.290","0.24%"
"Oct 30, 2020","695.610","695.610","695.610","695.610","-0.26%"
"Oct 29, 2020","697.390","697.390","697.390","697.390","0.25%"
"Oct 28, 2020","695.620","695.620","695.620","695.620","-0.64%"
"Oct 27, 2020","700.110","700.110","700.110","700.110","0.10%"
"Oct 26, 2020","699.390","699.390","699.390","699.390","-0.25%"
"Oct 23, 2020","701.140","701.140","701.140","701.140","0.13%"
"Oct 22, 2020","700.210","700.210","700.210","700.210","-0.06%"
"Oct 21, 2020","700.620","700.620","700.620","700.620","-0.19%"
"Oct 20, 2020","701.980","701.980","701.980","701.980","-0.20%"
"Oct 19, 2020","703.420","703.420","703.420","703.420","-0.31%"
"Oct 16, 2020","705.640","705.640","705.640","705.640","0.10%"
"Oct 15, 2020","704.970","704.970","704.970","704.970","-0.12%"
"Oct 14, 2020","705.850","705.850","705.850","705.850","-0.06%"
"Oct 13, 2020","706.300","706.300","706.300","706.300","0.17%"
"Oct 12, 2020","705.110","705.110","705.110","705.110","0.47%"
"Oct 09, 2020","701.790","701.790","701.790","701.790","0.24%"
"Oct 08, 2020","700.080","700.080","700.080","700.080","0.36%"
"Oct 07, 2020","697.580","697.580","697.580","697.580","0.19%"
"Oct 06, 2020","696.250","696.250","696.250","696.250","-0.06%"
