"Date","Price","Open","High","Low","Change %"
"Jun 09, 2020","148.300","148.300","148.300","148.300","-0.52%"
"Jun 08, 2020","149.080","149.080","149.080","149.080","0.30%"
"Jun 05, 2020","148.640","148.640","148.640","148.640","1.00%"
"Jun 04, 2020","147.170","147.170","147.170","147.170","-0.55%"
"Jun 03, 2020","147.990","147.990","147.990","147.990","0.77%"
"Jun 02, 2020","146.860","146.860","146.860","146.860","1.21%"
"May 27, 2020","145.100","145.100","145.100","145.100","0.08%"
"May 26, 2020","144.980","144.980","144.980","144.980","0.95%"
"May 20, 2020","143.620","143.620","143.620","143.620","0.67%"
"May 19, 2020","142.660","142.660","142.660","142.660","-0.31%"
"May 18, 2020","143.100","143.100","143.100","143.100","1.41%"
"May 15, 2020","141.110","141.110","141.110","141.110","0.31%"
"May 14, 2020","140.680","140.680","140.680","140.680","-0.54%"
"May 13, 2020","141.450","141.450","141.450","141.450","-0.58%"
"May 12, 2020","142.280","142.280","142.280","142.280","-0.50%"
"May 11, 2020","143.000","143.000","143.000","143.000","0.13%"
"May 08, 2020","142.820","142.820","142.820","142.820","0.39%"
"May 07, 2020","142.260","142.260","142.260","142.260","0.81%"
"May 06, 2020","141.110","141.110","141.110","141.110","-0.02%"
"May 05, 2020","141.140","141.140","141.140","141.140","1.05%"
"May 04, 2020","139.670","139.670","139.670","139.670","-1.52%"
"Apr 30, 2020","141.820","141.820","141.820","141.820","-0.57%"
"Apr 29, 2020","142.630","142.630","142.630","142.630","1.44%"
"Apr 27, 2020","140.610","140.610","140.610","140.610","0.93%"
"Apr 24, 2020","139.310","139.310","139.310","139.310","0.10%"
"Apr 23, 2020","139.170","139.170","139.170","139.170","0.53%"
"Apr 22, 2020","138.440","138.440","138.440","138.440","0.79%"
"Apr 21, 2020","137.360","137.360","137.360","137.360","-1.44%"
"Apr 20, 2020","139.360","139.360","139.360","139.360","-0.27%"
"Apr 17, 2020","139.740","139.740","139.740","139.740","1.23%"
"Apr 16, 2020","138.040","138.040","138.040","138.040","0.45%"
"Apr 15, 2020","137.420","137.420","137.420","137.420","-0.91%"
"Apr 14, 2020","138.680","138.680","138.680","138.680","0.78%"
"Apr 09, 2020","137.610","137.610","137.610","137.610","1.07%"
"Apr 08, 2020","136.150","136.150","136.150","136.150","0.81%"
"Apr 07, 2020","135.060","135.060","135.060","135.060","0.39%"
"Apr 06, 2020","134.530","134.530","134.530","134.530","2.01%"
"Apr 02, 2020","131.880","131.880","131.880","131.880","0.54%"
"Apr 01, 2020","131.170","131.170","131.170","131.170","-1.58%"
"Mar 31, 2020","133.280","133.280","133.280","133.280","0.42%"
"Mar 30, 2020","132.720","132.720","132.720","132.720","0.74%"
"Mar 27, 2020","131.740","131.740","131.740","131.740","-1.11%"
"Mar 26, 2020","133.220","133.220","133.220","133.220","1.72%"
"Mar 25, 2020","130.970","130.970","130.970","130.970","0.41%"
"Mar 24, 2020","130.430","130.430","130.430","130.430","3.39%"
"Mar 23, 2020","126.150","126.150","126.150","126.150","-1.98%"
"Mar 20, 2020","128.700","128.700","128.700","128.700","0.34%"
"Mar 19, 2020","128.270","128.270","128.270","128.270","1.42%"
"Mar 18, 2020","126.480","126.480","126.480","126.480","-2.00%"
"Mar 17, 2020","129.060","129.060","129.060","129.060","0.32%"
"Mar 16, 2020","128.650","128.650","128.650","128.650","-4.22%"
"Mar 13, 2020","134.320","134.320","134.320","134.320","1.50%"
"Mar 12, 2020","132.330","132.330","132.330","132.330","-4.64%"
"Mar 11, 2020","138.770","138.770","138.770","138.770","-1.29%"
"Mar 10, 2020","140.580","140.580","140.580","140.580","0.59%"
"Mar 09, 2020","139.750","139.750","139.750","139.750","-3.84%"
"Mar 06, 2020","145.330","145.330","145.330","145.330","-1.70%"
"Mar 05, 2020","147.850","147.850","147.850","147.850","-1.09%"
"Mar 04, 2020","149.480","149.480","149.480","149.480","1.05%"
"Mar 03, 2020","147.920","147.920","147.920","147.920","0.11%"
"Mar 02, 2020","147.760","147.760","147.760","147.760","0.40%"
"Feb 28, 2020","147.170","147.170","147.170","147.170","-1.11%"
"Feb 27, 2020","148.820","148.820","148.820","148.820","-2.23%"
"Feb 26, 2020","152.220","152.220","152.220","152.220","-0.39%"
"Feb 25, 2020","152.820","152.820","152.820","152.820","-1.04%"
"Feb 24, 2020","154.420","154.420","154.420","154.420","-1.84%"
"Feb 21, 2020","157.320","157.320","157.320","157.320","-0.60%"
"Feb 20, 2020","158.270","158.270","158.270","158.270","-0.26%"
"Feb 19, 2020","158.690","158.690","158.690","158.690","0.48%"
"Feb 18, 2020","157.930","157.930","157.930","157.930","-0.01%"
"Feb 14, 2020","157.950","157.950","157.950","157.950","0.11%"
"Feb 13, 2020","157.780","157.780","157.780","157.780","0.19%"
"Feb 12, 2020","157.480","157.480","157.480","157.480","0.40%"
"Feb 11, 2020","156.860","156.860","156.860","156.860","0.36%"
"Feb 10, 2020","156.290","156.290","156.290","156.290","0.35%"
"Feb 07, 2020","155.750","155.750","155.750","155.750","-0.23%"
"Feb 06, 2020","156.110","156.110","156.110","156.110","0.29%"
"Feb 05, 2020","155.660","155.660","155.660","155.660","0.67%"
"Feb 04, 2020","154.620","154.620","154.620","154.620","1.02%"
"Jan 31, 2020","153.060","153.060","153.060","153.060","-0.71%"
"Jan 30, 2020","154.150","154.150","154.150","154.150","-0.45%"
"Jan 29, 2020","154.850","154.850","154.850","154.850","0.21%"
"Jan 28, 2020","154.530","154.530","154.530","154.530","0.34%"
"Jan 27, 2020","154.000","154.000","154.000","154.000","-0.96%"
"Jan 24, 2020","155.500","155.500","155.500","155.500","0.10%"
"Jan 23, 2020","155.340","155.340","155.340","155.340","0.00%"
"Jan 22, 2020","155.340","155.340","155.340","155.340","0.26%"
"Jan 21, 2020","154.940","154.940","154.940","154.940","-0.14%"
"Jan 17, 2020","155.160","155.160","155.160","155.160","0.51%"
"Jan 16, 2020","154.370","154.370","154.370","154.370","0.25%"
"Jan 15, 2020","153.980","153.980","153.980","153.980","-0.05%"
"Jan 14, 2020","154.060","154.060","154.060","154.060","0.15%"
"Jan 13, 2020","153.830","153.830","153.830","153.830","0.05%"
"Jan 10, 2020","153.760","153.760","153.760","153.760","0.03%"
"Jan 09, 2020","153.720","153.720","153.720","153.720","0.37%"
"Jan 08, 2020","153.160","153.160","153.160","153.160","0.08%"
"Jan 07, 2020","153.040","153.040","153.040","153.040","0.22%"
"Jan 06, 2020","152.700","152.700","152.700","152.700","-0.25%"
"Jan 03, 2020","153.090","153.090","153.090","153.090","-0.01%"
"Jan 02, 2020","153.110","153.110","153.110","153.110","0.53%"
"Dec 31, 2019","152.300","152.300","152.300","152.300","-0.01%"
"Dec 30, 2019","152.320","152.320","152.320","152.320","-0.46%"
"Dec 27, 2019","153.030","153.030","153.030","153.030","-0.01%"
"Dec 24, 2019","153.040","153.040","153.040","153.040","0.08%"
"Dec 23, 2019","152.920","152.920","152.920","152.920","0.03%"
"Dec 20, 2019","152.880","152.880","152.880","152.880","0.41%"
"Dec 19, 2019","152.250","152.250","152.250","152.250","0.14%"
"Dec 18, 2019","152.030","152.030","152.030","152.030","0.07%"
"Dec 17, 2019","151.930","151.930","151.930","151.930","-0.14%"
"Dec 16, 2019","152.140","152.140","152.140","152.140","0.46%"
"Dec 13, 2019","151.450","151.450","151.450","151.450","0.42%"
"Dec 12, 2019","150.810","150.810","150.810","150.810","0.11%"
"Dec 11, 2019","150.640","150.640","150.640","150.640","0.17%"
"Dec 10, 2019","150.390","150.390","150.390","150.390","-0.20%"
"Dec 09, 2019","150.690","150.690","150.690","150.690","-0.13%"
"Dec 06, 2019","150.880","150.880","150.880","150.880","0.67%"
"Dec 05, 2019","149.880","149.880","149.880","149.880","0.01%"
"Dec 04, 2019","149.860","149.860","149.860","149.860","0.33%"
"Dec 03, 2019","149.370","149.370","149.370","149.370","-0.22%"
"Dec 02, 2019","149.700","149.700","149.700","149.700","-0.79%"
"Nov 29, 2019","150.890","150.890","150.890","150.890","-0.28%"
"Nov 28, 2019","151.310","151.310","151.310","151.310","-0.08%"
"Nov 27, 2019","151.430","151.430","151.430","151.430","0.21%"
"Nov 26, 2019","151.120","151.120","151.120","151.120","0.15%"
"Nov 25, 2019","150.890","150.890","150.890","150.890","0.61%"
"Nov 22, 2019","149.970","149.970","149.970","149.970","0.34%"
"Nov 21, 2019","149.460","149.460","149.460","149.460","-0.28%"
"Nov 20, 2019","149.880","149.880","149.880","149.880","-0.11%"
"Nov 19, 2019","150.050","150.050","150.050","150.050","-0.02%"
"Nov 18, 2019","150.080","150.080","150.080","150.080","-0.01%"
"Nov 15, 2019","150.090","150.090","150.090","150.090","0.17%"
"Nov 14, 2019","149.830","149.830","149.830","149.830","0.03%"
"Nov 13, 2019","149.780","149.780","149.780","149.780","0.03%"
"Nov 12, 2019","149.740","149.740","149.740","149.740","0.04%"
"Nov 06, 2019","149.680","149.680","149.680","149.680","0.13%"
"Nov 05, 2019","149.490","149.490","149.490","149.490","0.19%"
"Nov 04, 2019","149.200","149.200","149.200","149.200","0.67%"
"Oct 31, 2019","148.200","148.200","148.200","148.200","-0.05%"
"Oct 30, 2019","148.280","148.280","148.280","148.280","0.11%"
"Oct 29, 2019","148.120","148.120","148.120","148.120","-0.03%"
"Oct 28, 2019","148.170","148.170","148.170","148.170","0.17%"
"Oct 25, 2019","147.920","147.920","147.920","147.920","0.20%"
